"","dn","ds","dnds","ran","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran","mean.Beak.Length_Culmen","var.Beak.Length_Culmen","mean.Beak.Length_Nares","var.Beak.Length_Nares","mean.Beak.Width","var.Beak.Width","mean.Beak.Depth","var.Beak.Depth","mean.Tarsus.Length","var.Tarsus.Length","mean.Wing.Length","var.Wing.Length","mean.Kipps.Distance","var.Kipps.Distance","mean.Secondary1","var.Secondary1","mean.Hand.Wing.Index","var.Hand.Wing.Index","mean.Tail.Length","var.Tail.Length","mean.Mass","var.Mass","mean.Habitat.Density","var.Habitat.Density","mean.Migration","var.Migration","mode.Habitat","mode.Trophic.Level","mode.Trophic.Niche","mode.Primary.Lifestyle","mean.Brain.Mass..g.","var.Brain.Mass..g.","mean.clutch.size","var.clutch.size","mean.Maximum.longevity","var.Maximum.longevity","mean.GenLength","var.GenLength","mean.Min.Latitude","var.Min.Latitude","mean.Max.Latitude","var.Max.Latitude","mean.Centroid.Latitude","var.Centroid.Latitude","mean.Centroid.Longitude","var.Centroid.Longitude","mean.Range.Size","var.Range.Size","mean.Annualtemp","var.Annualtemp","mean.AnnualPrecipitation","var.AnnualPrecipitation","mean.Abundance.estimate.1.1.matched","var.Abundance.estimate.1.1.matched"
"Bucerotidae",0.000148136593718041,0.00188085446466441,0.00127129688392979,0.00136161986139406,-0.0535156028217535,0.0497925657155509,-0.0464472507510893,0.080990133353267,0.0117956974814946,0.0115038045640489,0.00362643786387173,0.0572950174152768,0.0532815151117853,-0.0312668827367521,0.054738380622104,0.0463855640380039,0.00596010059569741,-0.000614315016922599,0.00589620647980919,0.00670031164992721,0.00541417564676648,0.000714015471006942,-0.0663129393969569,-0.0538869335894142,-0.0577161543787941,0.0764674324030791,-0.0166468346697255,0.0584750188311514,0.0232106519607285,-0.0521904815864038,-0.0175265077113048,0.0534915586156295,0.0309031154320103,-0.0269428121419412,0.0417149584330534,0.0295605689816577,-0.00927211017983106,0.0144582611514707,0.0059509953545837,-0.00103989810791026,0.0174629937451646,-0.0207729940150392,-0.0248675864649726,-0.0153172249883413,-0.0363773046952932,137.0962264,3271.964601,112.0962264,2052.859216,31.32264151,124.1475544,51.82075472,498.8362917,52.26037736,454.4574383,305.1245283,9792.902656,57.14339623,726.5263498,247.4433962,6536.99135,18.57358491,25.73659652,264.9811321,4629.923868,1038.483019,887161.5457,1.547169811,0.521770682,1,0,"Forest","Herbivore","Frugivore","Insessorial",12.22175111,48.97901324,2.609302326,0.84372093,22.00096465,124.2598366,7.073054192,11.09375613,-6.705294118,171.4421374,11.07705882,133.5755532,2.822941176,117.5105652,66.19843137,2051.924509,1754620.581,4.56e+12,24.34824232,3.671040338,1727.767393,599905.9748,773461.9333,1.2e+12
"Phoeniculidae",0.000247130848935995,0.00342042598050179,0.00201423314344441,0.00272425967569007,-0.0457740207531735,0.0320784269565126,-0.0103134298116994,0.0817626711939519,-0.0121497370374041,-0.0216742862597048,0.00584103174455994,0.0770132904898567,0.0262686863960606,-0.0282338618545992,0.0223255212712894,0.00528431167010322,0.0196544381720698,-0.00352111143823796,0.00131649993503287,-0.00406279716280331,-0.0015080273853772,0.0162634553970125,-0.050444282843097,-0.0274134902709481,-0.010835724965493,0.0382870903929236,-0.0351467287175811,0.0930777857383254,0.0234115083025168,-0.0277184552320696,-0.00590571956844799,0.0101058796526677,-0.0215433836508435,-0.00992576171049364,0.0323386768647252,0.0244308871188052,-0.0203653801763222,0.000878153204027013,0.0115427236027894,-0.00100423351843561,0.0188039727601562,-0.0164851714638865,0.00277099622987696,-0.0261509413591452,-0.0464909869947126,41,82.78,31.4125,57.96410714,5.2625,0.51125,7.05,2.54,19.2125,5.358392857,119.8875,538.1755357,24.9375,67.67982143,94.075,237.2278571,20.475,9.647857143,169.0125,2150.546964,42.05,588.9057143,2,0.571428571,1,0,"Woodland","Carnivore","Invertivore","Insessorial",1.374426667,0.314082186,2.966666667,0.506666667,8.967647577,1.017659762,3.618186343,0.813171883,-15.515,180.9791429,11.3,33.0874,-0.65375,79.75722679,23.43,147.8079143,4042009.695,1.86e+13,23.85351808,2.399600625,931.1238766,209054.9905,1337512.625,2.69e+12
"Upupidae",0.000228797272398075,0.00337154146106965,0.00192826881280203,0.00267114736144499,-0.0465590554898496,0.0353562806315185,-0.00160746329587659,0.0867829633818815,-0.0110188674944419,-0.0122021456237778,0.00765308607174294,0.0727155070844563,0.0288697223964847,-0.0283289216941623,0.0188589306588885,0.00160573053579495,0.00895824882061566,-0.00135133790751725,-0.00466282043433055,0.00560890610181683,-0.00397286519654836,0.00537339583238012,-0.0483516992163942,-0.0287655856897173,-0.00325614732575447,0.0423385305347892,-0.0246103038851049,0.0809907598869835,0.0222086013245532,-0.0502324620337319,-0.017254795635111,0.0278557969515281,-0.0292263186462187,-0.0170109388034763,0.0609382593725049,0.0584952681049331,-0.0170628216890432,0.0142740321760868,0.00220105665815562,0.00653697775161198,0.0305498768183389,-0.0344503989174027,0.000176088289727122,-0.024253433948479,-0.0901857311893658,55.8,NA,46.9,NA,5.5,NA,6.3,NA,21.1,NA,142.3,NA,30.5,NA,111.5,NA,21.4,NA,96.9,NA,66.9,NA,3,NA,3,NA,"Grassland","Carnivore","Invertivore","Terrestrial",1.187484615,NA,4.8,NA,11.1,NA,2.477065393,NA,-34.84,NA,60.04,NA,28.97,NA,61.74,NA,47411719.4,NA,13.60603137,NA,678.8891433,NA,25514915,NA
"Meropidae",0.000189986257365391,0.00227481261215757,0.00142624492214351,0.00171947270555753,-0.0334515942553296,0.0504949283350151,-0.0111696736383254,0.0241048268407775,-0.0817749252082851,-0.0316747731365054,-0.0641948650604158,-0.0149926061015463,0.0220398454164783,-0.0196597847022943,0.0120063015796555,0.0215589430457832,-0.020427962748388,-0.00239173271774386,-0.0286730994261588,-0.00910012666889505,-0.00413492191476462,-6.15510263469737e-05,-0.0400857834214103,-0.058573343576174,0.0214695085963965,-0.0885411204279157,0.0473597773233949,0.0807299515258163,-0.025333357701377,-0.0477605639944663,-0.0184457830311093,0.0451670980065206,0.00907372640614339,-0.0269138229202256,0.0237435838241484,0.0316612643455847,-0.00411120108802817,0.0101309218125881,0.00778749988388449,0.000721161999540242,0.00496020388448045,-0.0168200048047831,-0.00840741113740343,-0.0174136434820353,-0.0286198529472812,37.97777778,39.07641026,28.88148148,27.60695157,6.748148148,1.336438746,6.9,3.221538462,11.93333333,3.333846154,110.3592593,577.7294302,37.12962963,295.9021652,73.05185185,225.1025926,32.83333333,87.06230769,104.5037037,1276.429601,35.11481481,316.7982336,1.962962963,0.498575499,1.444444444,0.564102564,"Woodland","Carnivore","Invertivore","Insessorial",0.651006667,0.043897156,4.131818182,2.320367965,7.157507936,1.49213682,3.158342996,0.199555675,-12.16769231,221.2746745,16.86961538,253.0527078,4.848461538,224.3494375,48.14692308,1644.346838,4034374.127,1.37e+13,23.77767769,8.01158778,1358.91796,377130.4257,8551425.636,1.01e+14
"Brachypteraciidae",0.000178155309999824,0.00247791963233555,0.00164510881347861,0.00141141477303671,-0.0445907957757115,0.052055844137584,0.00648582059549933,0.00613769228463352,-0.0382893535217718,-0.0699309270042686,0.0319422985936646,0.0576784955833414,0.0422695705938483,-0.0241651608346184,0.0543218865306356,0.043817274571293,0.00134140066109077,0.00525645528072717,-0.00698036448227822,-0.010039516945129,-0.000182858890354614,-0.00978701818869934,-0.0491699225944904,-0.0519465035082755,0.0321164757029669,-0.0165369837678235,-0.0996796659256749,0.0403425027452801,0.0148342808378229,-0.0485398395367922,-0.0153395034751272,0.0459524069636509,0.0721202870092799,-0.0329350365432909,0.027804046243282,0.0415034448028188,-0.0292818347344764,0.00333094301453478,0.0221543687057334,-0.00406802517781058,0.016209768912096,-0.0221548585760877,-0.0178759238159557,-0.0187617980442562,-0.0557468779598912,34.58,24.382,22.24,10.753,9.22,5.557,10.72,8.297,41.42,37.957,113.7,277.3,20.8,56.495,91.26,115.658,18.2,24.14,137.82,3994.062,147.3,3863.2,1.2,0.2,1,0,"Forest","Carnivore","Invertivore","Terrestrial",NA,NA,2.2,0.575,12.56679227,1.581936164,4.632192111,0.447294504,-24.634,0.46868,-14.96,14.52755,-18.702,4.37132,47.686,5.14243,27803.35,207350960,20.94731571,4.098213946,1509.955575,291282.5704,115970.2,25296648081
"Coraciidae",0.000125436266255216,0.00210576452310624,0.00142450605606513,0.0013056233502076,-0.0473872922859332,0.0555296502377103,0.0206911851587115,-0.00493141462022075,-0.0396966880070598,-0.0802029910526999,0.0307376427560174,0.0501130567762254,0.0376233147870959,-0.0203498252550881,0.0351912949587734,0.0390445353272168,-0.015625937459644,-0.00611410887646177,-0.0115439514452704,0.0114480061602488,-0.00540944371118873,0.00115738636613023,-0.0538748631245987,-0.0623798292340958,0.0462720037745278,-0.032907616011299,-0.106737734896698,0.0320249313196227,-0.00725635052047486,-0.0548729448114919,-0.0195489806342647,0.0439836475537859,-0.0235983919378878,-0.0278058372749676,0.0109587106630385,0.0177026796469649,0.00855483363949852,0.00575345769233609,-0.0111818514220491,0.00367390848772784,0.00706047744865447,-0.0165544400101162,-0.0225943538141311,-0.00306349999092973,-0.0282209187593196,36.925,34.65113636,23.85,22.26636364,10.78333333,3.130606061,13.85,2.575454545,21.85,7.959090909,176.15,238.4827273,58.85,172.4881818,117.5666667,201.2787879,33.3,36.30909091,116.6583333,247.0844697,128.475,694.7929545,2,0,1.5,0.636363636,"Woodland","Carnivore","Invertivore","Insessorial",2.09724,0.061878155,3.4,0.6,10.00387313,1.005193284,3.933579786,0.09428908,-11.87,362.4930909,20.30916667,413.1299356,5.990833333,248.4026992,52.7925,2226.88842,6316103.703,2.25e+13,23.1376706,8.275784176,1264.893255,270537.8719,3513504.083,1.51e+13
"Todidae",0.000168294913188934,0.00264826531198714,0.00119437766402491,0.00168687537228606,-0.0256399502600615,0.0323971686392697,-0.00741926156197201,-0.0209119771167638,-0.0189515155967282,-0.0664704546961796,0.0450872202574956,0.0346649607514854,0.0228423125391116,-0.0229596461356944,0.0208093516257018,-0.00102717353767034,0.00697076963831571,-0.00948929409358195,-0.0112358691914947,-0.0111803677657674,-0.00654397292467341,0.00631800934335539,-0.0280771230545476,-0.0335939395207718,0.0118224103641952,-0.023495714541038,-0.101251462956968,0.0332982943434718,0.0121826087496686,-0.0472402587169294,-0.0141008553918277,0.0402431107987048,0.00232975440780258,-0.0263112755579479,0.015551978218585,0.0358388740022186,-0.0108999978363241,0.0137217271423268,0.00300063313480935,-0.00899437290119909,0.00580534976028258,-0.023366827258008,-0.00963384634244604,-0.0137133442139961,-0.0239052663429617,18.26,2.563,12.54,0.923,4.62,0.347,2.96,0.073,12.62,0.267,45.38,11.032,7.32,2.467,37.82,4.237,16.08,7.007,33.78,17.092,6.88,1.462,1.4,0.3,1,0,"Forest","Carnivore","Invertivore","Insessorial",0.428213333,0.000250436,3.1,0.3,9.467273867,3.080169192,2.51466182,0.103205488,18.136,0.91388,20.028,3.63212,19.166,2.01033,-73.066,25.76268,55681.228,1954348152,24.22297851,0.2233916,1569.134096,58665.84842,293215.8,72294475249
"Momotidae",0.000143136225104104,0.00213735238993556,0.00135511102169162,0.00164608302435577,-0.0509842358583299,0.0569773612816273,0.00907613848649608,0.0506813203692502,-0.0384130760496509,-0.0131504476532996,-0.0357553961317073,0.00455257062003721,0.0406815073052805,-0.0405365818155622,0.0411481521489089,0.0105103689180057,-0.00394830722797544,0.00106665797618646,-0.0252498408205983,-0.000825480557014852,-0.0103786314167469,-0.000136280751859496,-0.0520532525304534,-0.0520470612179524,0.0259618375977874,-0.00393021134844956,0.0158396153444717,0.0605167896911458,-0.0132676219021792,-0.0509790038323072,-0.0186847025655942,0.045089480961965,-0.00215181953621492,-0.0267573155426954,0.0226541804717869,0.0303382720207416,-0.00874799575694019,0.0236440489530677,0.0104640064872597,-0.00211083664675883,0.0133720529658716,-0.0163927606480042,-0.00784567567593967,-0.0023638617627909,-0.0363873088049937,40.58461538,41.31641026,28.56153846,20.23089744,10.81538462,4.25974359,11.21538462,4.10474359,24.9,24.765,123.7,516.8266667,21.03076923,14.41897436,102.6076923,380.7474359,17.13076923,3.460641026,186.5076923,3856.730769,97.99230769,1691.785769,1.230769231,0.192307692,1,0,"Forest","Carnivore","Invertivore","Insessorial",2.364152,0.045421887,3.35,0.502777778,10.61180684,1.124571605,3.4348733,0.528675603,-5.456153846,272.1933923,14.32076923,110.211841,3.991538462,156.6919474,-75.13538462,229.8388103,2028254.673,9.73e+12,23.51274984,10.67807168,1895.397954,156782.3171,795216.5,4.42e+11
"Alcedinidae",0.000123583477557127,0.0018330104782162,0.0013636356087042,0.00148912617210285,-0.0540454827489957,0.0589904148967963,0.0129324333406048,0.0424612062182427,-0.0322130952846437,-0.0211503996910361,-0.0373405582199433,0.0134160755949587,0.0372736730630266,-0.0412622566975022,0.0278116325411552,0.00834399724460501,-0.0136588570590561,-0.0029870547637112,-0.0169685327105569,-0.00990527838586874,-0.00698315027424283,-0.0037542642565318,-0.0548719423172608,-0.055038154178827,0.0365081428700084,-0.00672617304632246,0.00429553452686352,0.053197591309131,-0.0221525479665313,-0.0563015365014085,-0.019989934841002,0.0486017465611323,-0.0147702672272023,-0.025939478917216,0.0193985914028854,0.0240567316445267,0.00187974693142308,0.00537904219962248,-0.00433910997601119,0.0057950254043452,0.00635929263927401,-0.0221351848462538,-0.0112828652953372,-0.0114569579537457,-0.0255268489160762,47.66516854,202.5016139,37.21910112,126.5263355,11.5505618,18.66775536,12.37752809,21.45403473,14.43146067,18.24877171,101.3786517,1258.45238,23.97640449,115.6225051,77.3505618,681.5409372,23.35617978,17.51839888,74.60786517,1890.141415,81.42022472,5478.763223,1.595505618,0.448161389,1.168539326,0.232635342,"Forest","Carnivore","Invertivore","Insessorial",1.752083333,1.230823188,3.752380952,1.178986175,9.957797997,10.91131399,3.267338464,0.686601185,-12.68275862,232.318869,9.585402299,276.9985065,-0.908505747,170.7174501,87.61666667,5163.556581,3463299.443,3.24e+13,23.93331311,12.23517836,2086.443889,606172.8334,1652336.986,1.01e+13
"Bucconidae",0.000227435186458382,0.00263778245985556,0.00186419519631118,0.00192633928450061,-0.0485241609487939,0.0359024074618169,-0.0359361203859818,0.0813010981517379,0.00692523270521913,-0.0150367906139261,0.0211422890539534,0.0667885078199669,0.0482710056188414,-0.0262197422463701,0.0504511957098208,0.0214136750643168,0.0498305445781762,0.0229851158368562,0.00320017092909919,0.0132323774244031,0.0385205571990385,-0.0197958715447653,-0.0555642267894157,-0.0320505021643445,-0.021384179735747,0.0659032131276188,-0.0444982855222809,0.0899827106863211,0.0246036810842428,-0.034627576093792,-0.0130270186625206,0.0191841077604186,0.0254358540715594,-0.0179096043809584,0.0422397077136275,0.0238120162493362,-0.0225140517504208,0.0159157714901121,0.0164126736740674,0.000211417790838463,0.0334422495739352,-0.0221300073281054,-0.00487325007980279,-0.014339909284483,-0.0541188365286811,30.68857143,40.69986555,22.4,26.96647059,8.891428571,7.359630252,10.16857143,7.65692437,17,7.03,87.91714286,393.3938151,19.15714286,35.60781513,68.86857143,229.6669244,21.49142857,11.92727731,73.04285714,390.8907563,49.26857143,562.8175126,1.257142857,0.255462185,1,0,"Forest","Carnivore","Invertivore","Insessorial",1.35198,0.155019719,2.538461538,0.435897436,9.3226686,0.984877108,3.2778257,0.204203021,-13.02028571,102.9898264,5.726,55.71498941,-3.752571429,60.44031966,-65.31285714,82.18699748,2270316.791,5.5e+12,24.65528713,4.938609994,2331.721383,606017.3684,854290.0303,2.23e+12
"Galbulidae",0.000190630990831792,0.00245384034989191,0.00170972970146342,0.00188205088361301,-0.0502040051230012,0.0348176944244354,-0.0255366088009739,0.0878512552889272,0.00789047280485328,-0.0167590356601054,0.022683384892719,0.0659769273978961,0.0687441138153682,-0.0461236991922895,0.0589140494003197,0.0335429858843198,0.0342479729151595,0.00317011771996553,0.000835231139679375,0.0049271484012529,0.0130647155418208,0.000266911989421578,-0.052415268860039,-0.0261610075904613,-0.0189328644930946,0.0570391169535564,-0.0432110662586801,0.0807811073633349,0.0170585210259509,-0.0569944354203713,-0.0174480115293992,0.0265015667211791,-0.0115607762664273,-0.0583778163327204,0.0491875709593862,0.020369029975362,-0.0115332286388022,0.0123970429373938,0.00941168747305317,-0.0133908983119375,0.0284509134756581,-0.0133073655724818,-0.00735829057866184,-0.00134093326558078,-0.048598905658665,47.74444444,30.31202614,38.86111111,18.78251634,5.822222222,4.053594771,7.144444444,6.100261438,12.60555556,5.420555556,79.82777778,128.0762418,19.59444444,17.62879085,60.17222222,75.96918301,24.53888889,15.19781046,80.30555556,830.3746732,27.10555556,172.2805556,1.555555556,0.261437908,1,0,"Forest","Carnivore","Invertivore","Insessorial",0.70685,0.093895395,2.5,1.1,8.340399953,0.401415413,2.793513448,0.097589625,-11.18111111,75.50095163,4.216666667,73.29714118,-3.77,46.71801176,-65.55166667,70.18932059,2233145.884,5.44e+12,25.02527926,3.016988887,2243.536548,160166.705,941713.1111,1.44e+12
"Picidae",0.000169783902860955,0.00231021105422106,0.00250814281869647,0.0018152901856725,-0.0482351611259041,0.0361590644146633,0.014256442626975,0.0778687096728605,-0.0323065348610339,0.00349249669461538,-0.060142153552695,-0.0093870258680776,0.0228034312860464,-0.0332696700564618,0.0166785613330024,0.0220720618720483,0.00262479475171443,-0.000632497921547083,-0.0118951179342475,-0.00483944446913607,0.0138571535063207,-0.00895812488700529,-0.0520064491333702,-0.0341651256228261,0.0278004717803723,0.0111418362866393,0.0865303597111228,0.112330418512062,-0.00625351675771943,-0.0518220090369747,-0.0140869627457806,0.0195775844744584,-0.0301872077229766,-0.0632625216679469,0.0585599893924351,0.0275548886481633,-0.0228762388760668,0.0405374498198173,0.0252803474380997,-0.00516833768204174,0.054804553673225,-0.0213851601053267,0.00377927371228011,-0.00190356467469592,-0.0739844785346421,27.31981567,146.0386564,20.59308756,80.27159552,7.238018433,7.091915963,7.14078341,5.16005355,20.99124424,39.15420539,116.8493088,1747.922696,25.93824885,180.3143867,90.7735023,927.8846997,21.28709677,31.48196237,74.7156682,1094.931258,84.07926267,7452.532577,1.479262673,0.306280935,1.050691244,0.085381464,"Forest","Carnivore","Invertivore","Insessorial",2.60985899,2.986040155,3.568604651,1.909494913,9.979998,4.758693044,3.217495128,0.662342805,-2.529330144,435.7659745,18.43727273,518.485494,8.802248804,474.0710656,-13.14492823,6172.423247,2589113.189,1.65e+13,20.42540689,47.75025366,1546.605751,583570.246,1471680,1.66e+13
"Indicatoridae",0.000162468995477302,0.00188686538010453,0.00295696899430853,0.0015812796137748,-0.0487195174455551,0.0384100055308157,0.0213615699577038,0.0760985391802546,-0.0325617560758658,7.53837426566121e-05,-0.0552081054132016,0.00615152547061844,0.028807727721504,-0.0273080660299939,0.000513585416681944,-0.00951160613521529,-0.00514915482756223,-0.000888634827069148,-0.0125139489653505,-0.00826573413468854,-0.00930523604894662,0.00179950695734792,-0.0469462162015734,-0.0302620147951008,0.0166192516959408,0.0137497920455731,0.045967299232409,0.0922017010619123,-0.00730587758756121,-0.0424532123424164,-0.0096651871868099,0.00640043630991457,-0.0435773153470205,-0.0255621033962025,0.0427482261996611,0.00499873655883966,-0.00418332017752533,-0.00692330433648632,0.0127947054335568,0.00492978124394094,0.0158513863623142,-0.0120019050990354,-0.00361032078203836,-0.0082419366110032,-0.0367955590132368,10.75,8.961333333,6.325,1.764666667,4.04375,0.330625,4.50625,1.187291667,13.9125,2.9625,82.36875,205.6382917,18.69375,23.256625,63.5875,116.5145,22.53125,10.707625,52.825,82.97,27.13125,234.6502917,1.5,0.4,1.0625,0.0625,"Forest","Carnivore","Invertivore","Insessorial",0.69412,NA,2.9,2.3,8.907730316,2.515049297,2.78150152,0.17167809,-13.223125,281.3752363,11.689375,56.09481958,-0.365,97.05373333,30.19125,813.1046117,3517817.709,1.36e+13,22.68547425,9.823760289,1493.760558,239812.4406,270011.7333,1.04e+11
"Ramphastidae",0.000177196514178323,0.00246011984716625,0.0017316689886848,0.00220411886654012,-0.0525754229841964,0.0349997365555758,-0.00638846803615683,0.0959231165265244,-0.0117989836736296,-0.00723309961802051,-0.000488691593471355,0.0501529283832105,0.0449177877350737,-0.0493704223205046,0.0224064784939928,-0.00517875808333519,0.0159650955838263,0.00390107894448789,0.00156591618924768,0.00526781597657336,0.0112897169504168,0.00968565854719592,-0.0549890858664087,-0.0232311690821898,-0.00585367288275072,0.0477990479109857,-0.00714901777961225,0.0993070176716399,0.0296900315256134,-0.033540561344235,-0.00840383115215959,0.00786426039192261,-0.0209241335400821,-0.0347881228283783,0.0436824966634302,0.00759296603878944,-0.01317346998994,0.0162355687468764,0.00940830815183189,-0.000767888718510066,0.0147324769487838,-0.00267855438644881,-0.00896973592609191,-0.00110655683031924,-0.0531791722238825,43.42479339,1337.482047,36.62975207,1348.156774,13.44628099,67.77250689,16.34958678,113.839354,26.7,73.03066667,106.2958678,1451.146399,17.58099174,38.63538567,88.63471074,1102.146452,16.85454545,10.9015,80.60495868,1908.449142,118.5355372,15048.51964,1.20661157,0.165289256,1.033057851,0.032231405,"Forest","Herbivore","Frugivore","Insessorial",2.919618636,2.983352143,2.924,0.414010811,12.03542422,4.87861903,3.796589692,0.783924378,-8.6485,139.420633,8.158833333,122.25616,0.278333333,111.8129669,3.910916667,4861.989988,1515534.53,3.34e+12,23.18525209,9.016644146,1889.006067,687900.7499,887639.4862,1.66e+12
